id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
spa-l3-099,Space,3,What is cosmic inflation?,Universe expansion,Rapid expansion after Big Bang,Star formation,Galaxy growth,Black hole growth,1,Exponential expansion of space in first fraction of second after Big Bang
spa-l3-100,Space,3,What is the main sequence?,Star order,Stage where stars fuse hydrogen,Galaxy type,Planet lineup,Constellation,1,"Longest phase of stellar life, fusing hydrogen to helium in core"
spa-l4-001,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-002,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-003,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-004,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-005,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-006,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-007,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-008,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-009,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-010,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-011,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-012,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-013,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-014,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-015,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-016,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-017,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-018,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-019,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-020,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-021,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-022,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-023,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-024,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-025,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-026,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-027,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-028,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-029,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-030,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-031,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-032,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-033,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-034,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-035,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-036,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-037,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-038,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-039,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-040,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-041,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-042,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-043,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-044,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-045,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-046,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-047,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-048,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-049,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-050,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-051,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-052,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-053,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-054,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-055,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-056,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-057,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-058,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-059,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-060,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-061,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-062,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-063,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-064,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-065,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-066,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-067,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-068,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-069,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-070,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-071,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-072,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-073,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-074,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-075,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-076,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-077,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-078,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-079,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-080,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-081,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-082,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-083,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-084,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-085,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-086,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-087,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-088,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-089,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-090,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-091,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-092,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-093,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-094,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-095,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l4-096,Space,4,What is the cosmic distance ladder?,Space elevator,Series of methods to measure distances,Asteroid belt,Galaxy structure,Star classification,1,Succession of methods to determine astronomical distances
spa-l4-097,Space,4,What is the Fermi paradox?,Time travel,Contradiction between probability and lack of evidence for aliens,Quantum paradox,Relativity paradox,Observation paradox,1,Contradiction between high probability of alien life and lack of contact
spa-l4-098,Space,4,What is primordial nucleosynthesis?,First stars,Element formation in early universe,Planet formation,Life origins,Galaxy formation,1,Creation of light elements in first minutes after Big Bang
spa-l4-099,Space,4,What is metallicity in astronomy?,Iron content,Abundance of elements heavier than helium,Metal planets,Asteroid composition,Core material,1,Proportion of matter made up of chemical elements other than hydrogen and helium
spa-l4-100,Space,4,What is the cosmic web?,Spider nebula,Large-scale structure of universe,Galaxy spiral,Star network,Asteroid belt,1,Foam-like structure of filaments and voids on largest scales
spa-l5-001,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-002,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-003,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-004,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-005,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-006,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-007,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-008,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-009,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-010,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-011,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-012,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-013,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-014,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-015,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-016,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-017,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-018,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-019,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-020,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-021,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-022,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-023,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-024,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-025,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-026,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-027,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-028,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-029,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-030,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-031,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-032,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-033,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-034,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-035,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-036,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-037,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-038,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-039,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-040,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-041,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-042,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-043,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-044,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-045,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-046,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-047,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-048,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-049,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-050,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-051,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-052,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
spa-l5-053,Space,5,What is baryogenesis?,Star formation,Creation of matter-antimatter asymmetry,Planet formation,Galaxy formation,Element creation,1,Physical process explaining why universe has more matter than antimatter
spa-l5-054,Space,5,What is the no-hair theorem?,Black hole simplicity,Black holes characterized by three parameters only,Entropy law,Information theorem,Singularity property,1,"Black holes completely characterized by mass, charge, and angular momentum"
spa-l5-055,Space,5,What is the landscape problem in string theory?,Terrain issue,Vast number of vacuum solutions,Multiverse topology,Dimension count,Symmetry breaking,1,String theory allows ~10^500 possible vacuum configurations
spa-l5-056,Space,5,What is the holographic principle?,3D projection,Information on volume encoded on boundary,Optical illusion,Galaxy imaging,Black hole shadow,1,Theory that volume of space encoded on lower-dimensional boundary
spa-l5-057,Space,5,What is loop quantum gravity?,String theory,Quantization of spacetime,Dark energy theory,Inflation model,Multiverse theory,1,Attempt to merge quantum mechanics and general relativity
