id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
bio-l4-019,Biology,4,What is a codon?,Three nucleotides coding for amino acid,Protein structure,Cell organelle,Enzyme,Energy molecule,0,These triplet sequences in mRNA specify which amino acid to add
bio-l4-020,Biology,4,What is the difference between leading and lagging strand?,Direction of synthesis,Location,Enzymes used,Speed,Function,0,Leading is continuous 5' to 3'; lagging is discontinuous Okazaki fragments
bio-l4-021,Biology,4,What is the wobble hypothesis?,DNA structure,Codon-anticodon pairing,Protein folding,Cell membrane fluidity,Enzyme kinetics,1,This explains why multiple codons can code for the same amino acid
bio-l4-022,Biology,4,What is RNA splicing?,Removing introns,DNA replication,Protein synthesis,Cell division,Energy production,0,The spliceosome removes non-coding sequences from pre-mRNA
bio-l4-023,Biology,4,What causes sickle cell anemia?,Viral infection,Point mutation in hemoglobin,Chromosomal deletion,Protein deficiency,Immune disorder,1,A single nucleotide substitution changes glutamic acid to valine
bio-l4-024,Biology,4,What is the function of telomerase?,DNA repair,Extend chromosome ends,Protein synthesis,Energy production,Cell division,1,This enzyme adds TTAGGG repeats to prevent chromosome shortening
bio-l4-025,Biology,4,What is epistasis?,Gene mutation,Gene interaction,Protein synthesis,DNA damage,Cell death,1,This occurs when one gene masks the expression of another gene
bio-l4-026,Biology,4,What is the TATA box?,Promoter sequence,Terminator sequence,Enhancer,Silencer,Operator,0,This AT-rich sequence helps position RNA polymerase II for transcription
bio-l4-027,Biology,4,What is oxidative phosphorylation?,ATP synthesis in mitochondria,Glycolysis,Photosynthesis,Protein synthesis,DNA replication,0,The electron transport chain pumps protons to drive ATP synthase
bio-l4-028,Biology,4,What is the lac operon?,Protein complex,Gene regulation system,Enzyme,Chromosome,Cell organelle,1,This bacterial system regulates lactose metabolism genes coordinately
bio-l4-029,Biology,4,What is alternative splicing?,DNA repair,Producing multiple proteins from one gene,Cell division,Energy production,Protein degradation,1,Different exon combinations create protein diversity from single genes
bio-l4-030,Biology,4,What is the endosymbiotic theory?,Cell division theory,Origin of organelles,DNA replication,Protein synthesis,Evolution by natural selection,1,This theory explains mitochondria and chloroplasts as former bacteria
bio-l4-031,Biology,4,What is RNA interference (RNAi)?,DNA replication,Gene silencing,Protein synthesis,Cell division,Energy production,1,Small RNAs bind to mRNA to block translation or trigger degradation
bio-l4-032,Biology,4,What is a nucleosome?,DNA-protein complex,RNA molecule,Cell organelle,Enzyme,Energy molecule,0,147 base pairs of DNA wrap around an octamer of histone proteins
bio-l4-033,Biology,4,What is the polymerase chain reaction (PCR)?,DNA amplification,Protein synthesis,Cell division,Energy production,Gene silencing,0,This technique uses thermal cycling to exponentially amplify DNA sequences
bio-l4-034,Biology,4,What is a frameshift mutation?,Point mutation,Insertion or deletion,Silent mutation,Chromosomal aberration,Gene duplication,1,Adding or removing nucleotides shifts the reading frame downstream
bio-l4-035,Biology,4,What is the difference between exons and introns?,Exons are expressed,Introns are regulatory,Exons are larger,Introns code for proteins,No difference,0,Exons are spliced together in mature mRNA; introns are removed
bio-l4-036,Biology,4,What is DNA methylation?,DNA repair,Epigenetic modification,DNA replication,Transcription,Translation,1,Adding methyl groups to cytosine residues can silence gene expression
bio-l4-037,Biology,4,What is the signal recognition particle (SRP)?,Directs proteins to ER,Replicates DNA,Produces energy,Degrades proteins,Regulates genes,0,This ribonucleoprotein recognizes signal sequences on nascent proteins
bio-l4-038,Biology,4,What is the proofreading function of DNA polymerase?,Repairs mutations,Removes incorrect nucleotides,Adds nucleotides,Unwinds DNA,Seals breaks,1,3' to 5' exonuclease activity increases replication fidelity
bio-l4-039,Biology,4,What is a codon?,Three nucleotides coding for amino acid,Protein structure,Cell organelle,Enzyme,Energy molecule,0,These triplet sequences in mRNA specify which amino acid to add
bio-l4-040,Biology,4,What is the difference between leading and lagging strand?,Direction of synthesis,Location,Enzymes used,Speed,Function,0,Leading is continuous 5' to 3'; lagging is discontinuous Okazaki fragments
bio-l4-041,Biology,4,What is the wobble hypothesis?,DNA structure,Codon-anticodon pairing,Protein folding,Cell membrane fluidity,Enzyme kinetics,1,This explains why multiple codons can code for the same amino acid
bio-l4-042,Biology,4,What is RNA splicing?,Removing introns,DNA replication,Protein synthesis,Cell division,Energy production,0,The spliceosome removes non-coding sequences from pre-mRNA
bio-l4-043,Biology,4,What causes sickle cell anemia?,Viral infection,Point mutation in hemoglobin,Chromosomal deletion,Protein deficiency,Immune disorder,1,A single nucleotide substitution changes glutamic acid to valine
bio-l4-044,Biology,4,What is the function of telomerase?,DNA repair,Extend chromosome ends,Protein synthesis,Energy production,Cell division,1,This enzyme adds TTAGGG repeats to prevent chromosome shortening
bio-l4-045,Biology,4,What is epistasis?,Gene mutation,Gene interaction,Protein synthesis,DNA damage,Cell death,1,This occurs when one gene masks the expression of another gene
bio-l4-046,Biology,4,What is the TATA box?,Promoter sequence,Terminator sequence,Enhancer,Silencer,Operator,0,This AT-rich sequence helps position RNA polymerase II for transcription
bio-l4-047,Biology,4,What is oxidative phosphorylation?,ATP synthesis in mitochondria,Glycolysis,Photosynthesis,Protein synthesis,DNA replication,0,The electron transport chain pumps protons to drive ATP synthase
bio-l4-048,Biology,4,What is the lac operon?,Protein complex,Gene regulation system,Enzyme,Chromosome,Cell organelle,1,This bacterial system regulates lactose metabolism genes coordinately
bio-l4-049,Biology,4,What is alternative splicing?,DNA repair,Producing multiple proteins from one gene,Cell division,Energy production,Protein degradation,1,Different exon combinations create protein diversity from single genes
bio-l4-050,Biology,4,What is the endosymbiotic theory?,Cell division theory,Origin of organelles,DNA replication,Protein synthesis,Evolution by natural selection,1,This theory explains mitochondria and chloroplasts as former bacteria
bio-l4-051,Biology,4,What is RNA interference (RNAi)?,DNA replication,Gene silencing,Protein synthesis,Cell division,Energy production,1,Small RNAs bind to mRNA to block translation or trigger degradation
bio-l4-052,Biology,4,What is a nucleosome?,DNA-protein complex,RNA molecule,Cell organelle,Enzyme,Energy molecule,0,147 base pairs of DNA wrap around an octamer of histone proteins
bio-l4-053,Biology,4,What is the polymerase chain reaction (PCR)?,DNA amplification,Protein synthesis,Cell division,Energy production,Gene silencing,0,This technique uses thermal cycling to exponentially amplify DNA sequences
bio-l4-054,Biology,4,What is a frameshift mutation?,Point mutation,Insertion or deletion,Silent mutation,Chromosomal aberration,Gene duplication,1,Adding or removing nucleotides shifts the reading frame downstream
bio-l4-055,Biology,4,What is the difference between exons and introns?,Exons are expressed,Introns are regulatory,Exons are larger,Introns code for proteins,No difference,0,Exons are spliced together in mature mRNA; introns are removed
bio-l4-056,Biology,4,What is DNA methylation?,DNA repair,Epigenetic modification,DNA replication,Transcription,Translation,1,Adding methyl groups to cytosine residues can silence gene expression
bio-l4-057,Biology,4,What is the signal recognition particle (SRP)?,Directs proteins to ER,Replicates DNA,Produces energy,Degrades proteins,Regulates genes,0,This ribonucleoprotein recognizes signal sequences on nascent proteins
bio-l4-058,Biology,4,What is the proofreading function of DNA polymerase?,Repairs mutations,Removes incorrect nucleotides,Adds nucleotides,Unwinds DNA,Seals breaks,1,3' to 5' exonuclease activity increases replication fidelity
bio-l4-059,Biology,4,What is a codon?,Three nucleotides coding for amino acid,Protein structure,Cell organelle,Enzyme,Energy molecule,0,These triplet sequences in mRNA specify which amino acid to add
bio-l4-060,Biology,4,What is the difference between leading and lagging strand?,Direction of synthesis,Location,Enzymes used,Speed,Function,0,Leading is continuous 5' to 3'; lagging is discontinuous Okazaki fragments
bio-l4-061,Biology,4,What is the wobble hypothesis?,DNA structure,Codon-anticodon pairing,Protein folding,Cell membrane fluidity,Enzyme kinetics,1,This explains why multiple codons can code for the same amino acid
bio-l4-062,Biology,4,What is RNA splicing?,Removing introns,DNA replication,Protein synthesis,Cell division,Energy production,0,The spliceosome removes non-coding sequences from pre-mRNA
bio-l4-063,Biology,4,What causes sickle cell anemia?,Viral infection,Point mutation in hemoglobin,Chromosomal deletion,Protein deficiency,Immune disorder,1,A single nucleotide substitution changes glutamic acid to valine
bio-l4-064,Biology,4,What is the function of telomerase?,DNA repair,Extend chromosome ends,Protein synthesis,Energy production,Cell division,1,This enzyme adds TTAGGG repeats to prevent chromosome shortening
bio-l4-065,Biology,4,What is epistasis?,Gene mutation,Gene interaction,Protein synthesis,DNA damage,Cell death,1,This occurs when one gene masks the expression of another gene
bio-l4-066,Biology,4,What is the TATA box?,Promoter sequence,Terminator sequence,Enhancer,Silencer,Operator,0,This AT-rich sequence helps position RNA polymerase II for transcription
bio-l4-067,Biology,4,What is oxidative phosphorylation?,ATP synthesis in mitochondria,Glycolysis,Photosynthesis,Protein synthesis,DNA replication,0,The electron transport chain pumps protons to drive ATP synthase
bio-l4-068,Biology,4,What is the lac operon?,Protein complex,Gene regulation system,Enzyme,Chromosome,Cell organelle,1,This bacterial system regulates lactose metabolism genes coordinately
bio-l4-069,Biology,4,What is alternative splicing?,DNA repair,Producing multiple proteins from one gene,Cell division,Energy production,Protein degradation,1,Different exon combinations create protein diversity from single genes
bio-l4-070,Biology,4,What is the endosymbiotic theory?,Cell division theory,Origin of organelles,DNA replication,Protein synthesis,Evolution by natural selection,1,This theory explains mitochondria and chloroplasts as former bacteria
bio-l4-071,Biology,4,What is RNA interference (RNAi)?,DNA replication,Gene silencing,Protein synthesis,Cell division,Energy production,1,Small RNAs bind to mRNA to block translation or trigger degradation
bio-l4-072,Biology,4,What is a nucleosome?,DNA-protein complex,RNA molecule,Cell organelle,Enzyme,Energy molecule,0,147 base pairs of DNA wrap around an octamer of histone proteins
bio-l4-073,Biology,4,What is the polymerase chain reaction (PCR)?,DNA amplification,Protein synthesis,Cell division,Energy production,Gene silencing,0,This technique uses thermal cycling to exponentially amplify DNA sequences
bio-l4-074,Biology,4,What is a frameshift mutation?,Point mutation,Insertion or deletion,Silent mutation,Chromosomal aberration,Gene duplication,1,Adding or removing nucleotides shifts the reading frame downstream
bio-l4-075,Biology,4,What is the difference between exons and introns?,Exons are expressed,Introns are regulatory,Exons are larger,Introns code for proteins,No difference,0,Exons are spliced together in mature mRNA; introns are removed
bio-l4-076,Biology,4,What is DNA methylation?,DNA repair,Epigenetic modification,DNA replication,Transcription,Translation,1,Adding methyl groups to cytosine residues can silence gene expression
bio-l4-077,Biology,4,What is the signal recognition particle (SRP)?,Directs proteins to ER,Replicates DNA,Produces energy,Degrades proteins,Regulates genes,0,This ribonucleoprotein recognizes signal sequences on nascent proteins
bio-l4-078,Biology,4,What is the proofreading function of DNA polymerase?,Repairs mutations,Removes incorrect nucleotides,Adds nucleotides,Unwinds DNA,Seals breaks,1,3' to 5' exonuclease activity increases replication fidelity
bio-l4-079,Biology,4,What is a codon?,Three nucleotides coding for amino acid,Protein structure,Cell organelle,Enzyme,Energy molecule,0,These triplet sequences in mRNA specify which amino acid to add
bio-l4-080,Biology,4,What is the difference between leading and lagging strand?,Direction of synthesis,Location,Enzymes used,Speed,Function,0,Leading is continuous 5' to 3'; lagging is discontinuous Okazaki fragments
bio-l4-081,Biology,4,What is the wobble hypothesis?,DNA structure,Codon-anticodon pairing,Protein folding,Cell membrane fluidity,Enzyme kinetics,1,This explains why multiple codons can code for the same amino acid
bio-l4-082,Biology,4,What is RNA splicing?,Removing introns,DNA replication,Protein synthesis,Cell division,Energy production,0,The spliceosome removes non-coding sequences from pre-mRNA
bio-l4-083,Biology,4,What causes sickle cell anemia?,Viral infection,Point mutation in hemoglobin,Chromosomal deletion,Protein deficiency,Immune disorder,1,A single nucleotide substitution changes glutamic acid to valine
bio-l4-084,Biology,4,What is the function of telomerase?,DNA repair,Extend chromosome ends,Protein synthesis,Energy production,Cell division,1,This enzyme adds TTAGGG repeats to prevent chromosome shortening
bio-l4-085,Biology,4,What is epistasis?,Gene mutation,Gene interaction,Protein synthesis,DNA damage,Cell death,1,This occurs when one gene masks the expression of another gene
bio-l4-086,Biology,4,What is the TATA box?,Promoter sequence,Terminator sequence,Enhancer,Silencer,Operator,0,This AT-rich sequence helps position RNA polymerase II for transcription
bio-l4-087,Biology,4,What is oxidative phosphorylation?,ATP synthesis in mitochondria,Glycolysis,Photosynthesis,Protein synthesis,DNA replication,0,The electron transport chain pumps protons to drive ATP synthase
bio-l4-088,Biology,4,What is the lac operon?,Protein complex,Gene regulation system,Enzyme,Chromosome,Cell organelle,1,This bacterial system regulates lactose metabolism genes coordinately
bio-l4-089,Biology,4,What is alternative splicing?,DNA repair,Producing multiple proteins from one gene,Cell division,Energy production,Protein degradation,1,Different exon combinations create protein diversity from single genes
bio-l4-090,Biology,4,What is the endosymbiotic theory?,Cell division theory,Origin of organelles,DNA replication,Protein synthesis,Evolution by natural selection,1,This theory explains mitochondria and chloroplasts as former bacteria
bio-l4-091,Biology,4,What is RNA interference (RNAi)?,DNA replication,Gene silencing,Protein synthesis,Cell division,Energy production,1,Small RNAs bind to mRNA to block translation or trigger degradation
bio-l4-092,Biology,4,What is a nucleosome?,DNA-protein complex,RNA molecule,Cell organelle,Enzyme,Energy molecule,0,147 base pairs of DNA wrap around an octamer of histone proteins
bio-l4-093,Biology,4,What is the polymerase chain reaction (PCR)?,DNA amplification,Protein synthesis,Cell division,Energy production,Gene silencing,0,This technique uses thermal cycling to exponentially amplify DNA sequences
bio-l4-094,Biology,4,What is a frameshift mutation?,Point mutation,Insertion or deletion,Silent mutation,Chromosomal aberration,Gene duplication,1,Adding or removing nucleotides shifts the reading frame downstream
bio-l4-095,Biology,4,What is the difference between exons and introns?,Exons are expressed,Introns are regulatory,Exons are larger,Introns code for proteins,No difference,0,Exons are spliced together in mature mRNA; introns are removed
bio-l4-096,Biology,4,What is DNA methylation?,DNA repair,Epigenetic modification,DNA replication,Transcription,Translation,1,Adding methyl groups to cytosine residues can silence gene expression
bio-l4-097,Biology,4,What is the signal recognition particle (SRP)?,Directs proteins to ER,Replicates DNA,Produces energy,Degrades proteins,Regulates genes,0,This ribonucleoprotein recognizes signal sequences on nascent proteins
bio-l4-098,Biology,4,What is the proofreading function of DNA polymerase?,Repairs mutations,Removes incorrect nucleotides,Adds nucleotides,Unwinds DNA,Seals breaks,1,3' to 5' exonuclease activity increases replication fidelity
bio-l4-099,Biology,4,What is a codon?,Three nucleotides coding for amino acid,Protein structure,Cell organelle,Enzyme,Energy molecule,0,These triplet sequences in mRNA specify which amino acid to add
bio-l4-100,Biology,4,What is the difference between leading and lagging strand?,Direction of synthesis,Location,Enzymes used,Speed,Function,0,Leading is continuous 5' to 3'; lagging is discontinuous Okazaki fragments
bio-l5-001,Biology,5,What is CRISPR-Cas9?,Sequencing technique,Gene editing tool,Protein analysis,Cell culture method,Imaging technique,1,This system uses guide RNA to direct Cas9 nuclease to specific DNA sequences
bio-l5-002,Biology,5,What is the Warburg effect?,Enhanced glycolysis in cancer,Oxidative stress,Apoptosis,Cell cycle arrest,DNA repair,0,Cancer cells preferentially use glycolysis even with oxygen present
bio-l5-003,Biology,5,What is proteomics?,Study of all proteins,DNA sequencing,RNA analysis,Lipid profiling,Cell counting,0,"Large-scale analysis of protein expression, modification, and interactions"
bio-l5-004,Biology,5,What is epigenetic inheritance?,Mendelian genetics,Non-DNA sequence inheritance,Chromosomal abnormalities,Gene mutations,Protein inheritance,1,Heritable changes in gene expression without altering DNA sequence
bio-l5-005,Biology,5,What is the function of snRNPs?,DNA replication,Translation,RNA splicing,Protein degradation,Lipid synthesis,2,Small nuclear ribonucleoproteins form the catalytic core of the spliceosome
bio-l5-006,Biology,5,What is chromatin remodeling?,DNA methylation,Histone modification,Changing DNA accessibility,DNA repair,Transcription,2,ATP-dependent complexes reposition nucleosomes to regulate transcription
bio-l5-007,Biology,5,What is the Hayflick limit?,Cell division limit,Enzyme maximum,DNA length,Protein size,Mutation rate,0,Normal cells can divide approximately 50 times before senescence
bio-l5-008,Biology,5,What is autophagy?,Cell death,Self-digestion of cellular components,Cell division,Protein synthesis,DNA repair,1,This lysosome-mediated degradation recycles cellular components
bio-l5-009,Biology,5,What is the proteasome?,DNA complex,Protein degradation complex,RNA processor,Lipid synthesizer,Energy producer,1,This barrel-shaped complex degrades ubiquitin-tagged proteins
bio-l5-010,Biology,5,What is trans-splicing?,Joining exons from different genes,Normal splicing,DNA recombination,Protein modification,Cell division,0,Exons from separate pre-mRNA transcripts are spliced together
bio-l5-011,Biology,5,What is X-inactivation?,Chromosome deletion,Silencing one X chromosome,DNA repair,Protein synthesis,Cell division,1,Random inactivation in female mammals achieves dosage compensation
bio-l5-012,Biology,5,What is the miRNA pathway?,DNA replication,Post-transcriptional regulation,Protein synthesis,Energy production,Cell division,1,MicroRNAs bind complementary mRNA sequences to repress translation
bio-l5-013,Biology,5,What is the unfolded protein response?,Cell stress response,Normal protein folding,DNA damage response,Immune response,Hormone signaling,0,ER stress triggers this pathway to restore protein homeostasis
bio-l5-014,Biology,5,What is quorum sensing?,Bacterial communication,Viral infection,Immune response,Enzyme regulation,DNA repair,0,Bacteria use autoinducers to coordinate behavior based on population density
bio-l5-015,Biology,5,What is heterochromatin?,Active DNA,Condensed inactive DNA,RNA structure,Protein complex,Cell membrane,1,Tightly packed chromatin with methylated histones and silenced genes
bio-l5-016,Biology,5,What is the pioneer transcription factor?,First to bind condensed DNA,DNA polymerase,RNA splicing factor,Protein kinase,Energy enzyme,0,These factors can access DNA in nucleosomes and recruit remodelers
bio-l5-017,Biology,5,What is the kinetochore?,Protein complex on centromere,DNA sequence,RNA molecule,Enzyme,Membrane structure,0,This structure attaches chromosomes to spindle microtubules during mitosis
bio-l5-018,Biology,5,What is RNA editing?,Post-transcriptional modification of RNA sequence,Splicing,Capping,Polyadenylation,Degradation,0,ADAR enzymes can convert adenosine to inosine in mRNA
bio-l5-019,Biology,5,What is the SOS response?,DNA damage repair system,Immune response,Stress hormone,Protein folding,Energy crisis,0,This bacterial pathway induces error-prone DNA repair after damage
bio-l5-020,Biology,5,What is trans-splicing in trypanosomes?,Adding leader sequence to mRNAs,Normal splicing,DNA recombination,Protein modification,Translation,0,A 39-nucleotide spliced leader is added to the 5' end of all mRNAs
bio-l5-021,Biology,5,What is CRISPR-Cas9?,Sequencing technique,Gene editing tool,Protein analysis,Cell culture method,Imaging technique,1,This system uses guide RNA to direct Cas9 nuclease to specific DNA sequences
bio-l5-022,Biology,5,What is the Warburg effect?,Enhanced glycolysis in cancer,Oxidative stress,Apoptosis,Cell cycle arrest,DNA repair,0,Cancer cells preferentially use glycolysis even with oxygen present
bio-l5-023,Biology,5,What is proteomics?,Study of all proteins,DNA sequencing,RNA analysis,Lipid profiling,Cell counting,0,"Large-scale analysis of protein expression, modification, and interactions"
bio-l5-024,Biology,5,What is epigenetic inheritance?,Mendelian genetics,Non-DNA sequence inheritance,Chromosomal abnormalities,Gene mutations,Protein inheritance,1,Heritable changes in gene expression without altering DNA sequence
bio-l5-025,Biology,5,What is the function of snRNPs?,DNA replication,Translation,RNA splicing,Protein degradation,Lipid synthesis,2,Small nuclear ribonucleoproteins form the catalytic core of the spliceosome
bio-l5-026,Biology,5,What is chromatin remodeling?,DNA methylation,Histone modification,Changing DNA accessibility,DNA repair,Transcription,2,ATP-dependent complexes reposition nucleosomes to regulate transcription
bio-l5-027,Biology,5,What is the Hayflick limit?,Cell division limit,Enzyme maximum,DNA length,Protein size,Mutation rate,0,Normal cells can divide approximately 50 times before senescence
bio-l5-028,Biology,5,What is autophagy?,Cell death,Self-digestion of cellular components,Cell division,Protein synthesis,DNA repair,1,This lysosome-mediated degradation recycles cellular components
bio-l5-029,Biology,5,What is the proteasome?,DNA complex,Protein degradation complex,RNA processor,Lipid synthesizer,Energy producer,1,This barrel-shaped complex degrades ubiquitin-tagged proteins
bio-l5-030,Biology,5,What is trans-splicing?,Joining exons from different genes,Normal splicing,DNA recombination,Protein modification,Cell division,0,Exons from separate pre-mRNA transcripts are spliced together
bio-l5-031,Biology,5,What is X-inactivation?,Chromosome deletion,Silencing one X chromosome,DNA repair,Protein synthesis,Cell division,1,Random inactivation in female mammals achieves dosage compensation
bio-l5-032,Biology,5,What is the miRNA pathway?,DNA replication,Post-transcriptional regulation,Protein synthesis,Energy production,Cell division,1,MicroRNAs bind complementary mRNA sequences to repress translation
bio-l5-033,Biology,5,What is the unfolded protein response?,Cell stress response,Normal protein folding,DNA damage response,Immune response,Hormone signaling,0,ER stress triggers this pathway to restore protein homeostasis
bio-l5-034,Biology,5,What is quorum sensing?,Bacterial communication,Viral infection,Immune response,Enzyme regulation,DNA repair,0,Bacteria use autoinducers to coordinate behavior based on population density
bio-l5-035,Biology,5,What is heterochromatin?,Active DNA,Condensed inactive DNA,RNA structure,Protein complex,Cell membrane,1,Tightly packed chromatin with methylated histones and silenced genes
bio-l5-036,Biology,5,What is the pioneer transcription factor?,First to bind condensed DNA,DNA polymerase,RNA splicing factor,Protein kinase,Energy enzyme,0,These factors can access DNA in nucleosomes and recruit remodelers
bio-l5-037,Biology,5,What is the kinetochore?,Protein complex on centromere,DNA sequence,RNA molecule,Enzyme,Membrane structure,0,This structure attaches chromosomes to spindle microtubules during mitosis
bio-l5-038,Biology,5,What is RNA editing?,Post-transcriptional modification of RNA sequence,Splicing,Capping,Polyadenylation,Degradation,0,ADAR enzymes can convert adenosine to inosine in mRNA
bio-l5-039,Biology,5,What is the SOS response?,DNA damage repair system,Immune response,Stress hormone,Protein folding,Energy crisis,0,This bacterial pathway induces error-prone DNA repair after damage
bio-l5-040,Biology,5,What is trans-splicing in trypanosomes?,Adding leader sequence to mRNAs,Normal splicing,DNA recombination,Protein modification,Translation,0,A 39-nucleotide spliced leader is added to the 5' end of all mRNAs
bio-l5-041,Biology,5,What is CRISPR-Cas9?,Sequencing technique,Gene editing tool,Protein analysis,Cell culture method,Imaging technique,1,This system uses guide RNA to direct Cas9 nuclease to specific DNA sequences
bio-l5-042,Biology,5,What is the Warburg effect?,Enhanced glycolysis in cancer,Oxidative stress,Apoptosis,Cell cycle arrest,DNA repair,0,Cancer cells preferentially use glycolysis even with oxygen present
bio-l5-043,Biology,5,What is proteomics?,Study of all proteins,DNA sequencing,RNA analysis,Lipid profiling,Cell counting,0,"Large-scale analysis of protein expression, modification, and interactions"
bio-l5-044,Biology,5,What is epigenetic inheritance?,Mendelian genetics,Non-DNA sequence inheritance,Chromosomal abnormalities,Gene mutations,Protein inheritance,1,Heritable changes in gene expression without altering DNA sequence
bio-l5-045,Biology,5,What is the function of snRNPs?,DNA replication,Translation,RNA splicing,Protein degradation,Lipid synthesis,2,Small nuclear ribonucleoproteins form the catalytic core of the spliceosome
bio-l5-046,Biology,5,What is chromatin remodeling?,DNA methylation,Histone modification,Changing DNA accessibility,DNA repair,Transcription,2,ATP-dependent complexes reposition nucleosomes to regulate transcription
bio-l5-047,Biology,5,What is the Hayflick limit?,Cell division limit,Enzyme maximum,DNA length,Protein size,Mutation rate,0,Normal cells can divide approximately 50 times before senescence
bio-l5-048,Biology,5,What is autophagy?,Cell death,Self-digestion of cellular components,Cell division,Protein synthesis,DNA repair,1,This lysosome-mediated degradation recycles cellular components
bio-l5-049,Biology,5,What is the proteasome?,DNA complex,Protein degradation complex,RNA processor,Lipid synthesizer,Energy producer,1,This barrel-shaped complex degrades ubiquitin-tagged proteins
bio-l5-050,Biology,5,What is trans-splicing?,Joining exons from different genes,Normal splicing,DNA recombination,Protein modification,Cell division,0,Exons from separate pre-mRNA transcripts are spliced together
bio-l5-051,Biology,5,What is X-inactivation?,Chromosome deletion,Silencing one X chromosome,DNA repair,Protein synthesis,Cell division,1,Random inactivation in female mammals achieves dosage compensation
bio-l5-052,Biology,5,What is the miRNA pathway?,DNA replication,Post-transcriptional regulation,Protein synthesis,Energy production,Cell division,1,MicroRNAs bind complementary mRNA sequences to repress translation
bio-l5-053,Biology,5,What is the unfolded protein response?,Cell stress response,Normal protein folding,DNA damage response,Immune response,Hormone signaling,0,ER stress triggers this pathway to restore protein homeostasis
bio-l5-054,Biology,5,What is quorum sensing?,Bacterial communication,Viral infection,Immune response,Enzyme regulation,DNA repair,0,Bacteria use autoinducers to coordinate behavior based on population density
bio-l5-055,Biology,5,What is heterochromatin?,Active DNA,Condensed inactive DNA,RNA structure,Protein complex,Cell membrane,1,Tightly packed chromatin with methylated histones and silenced genes
bio-l5-056,Biology,5,What is the pioneer transcription factor?,First to bind condensed DNA,DNA polymerase,RNA splicing factor,Protein kinase,Energy enzyme,0,These factors can access DNA in nucleosomes and recruit remodelers
bio-l5-057,Biology,5,What is the kinetochore?,Protein complex on centromere,DNA sequence,RNA molecule,Enzyme,Membrane structure,0,This structure attaches chromosomes to spindle microtubules during mitosis
bio-l5-058,Biology,5,What is RNA editing?,Post-transcriptional modification of RNA sequence,Splicing,Capping,Polyadenylation,Degradation,0,ADAR enzymes can convert adenosine to inosine in mRNA
bio-l5-059,Biology,5,What is the SOS response?,DNA damage repair system,Immune response,Stress hormone,Protein folding,Energy crisis,0,This bacterial pathway induces error-prone DNA repair after damage
bio-l5-060,Biology,5,What is trans-splicing in trypanosomes?,Adding leader sequence to mRNAs,Normal splicing,DNA recombination,Protein modification,Translation,0,A 39-nucleotide spliced leader is added to the 5' end of all mRNAs
bio-l5-061,Biology,5,What is CRISPR-Cas9?,Sequencing technique,Gene editing tool,Protein analysis,Cell culture method,Imaging technique,1,This system uses guide RNA to direct Cas9 nuclease to specific DNA sequences
bio-l5-062,Biology,5,What is the Warburg effect?,Enhanced glycolysis in cancer,Oxidative stress,Apoptosis,Cell cycle arrest,DNA repair,0,Cancer cells preferentially use glycolysis even with oxygen present
bio-l5-063,Biology,5,What is proteomics?,Study of all proteins,DNA sequencing,RNA analysis,Lipid profiling,Cell counting,0,"Large-scale analysis of protein expression, modification, and interactions"
bio-l5-064,Biology,5,What is epigenetic inheritance?,Mendelian genetics,Non-DNA sequence inheritance,Chromosomal abnormalities,Gene mutations,Protein inheritance,1,Heritable changes in gene expression without altering DNA sequence
bio-l5-065,Biology,5,What is the function of snRNPs?,DNA replication,Translation,RNA splicing,Protein degradation,Lipid synthesis,2,Small nuclear ribonucleoproteins form the catalytic core of the spliceosome
bio-l5-066,Biology,5,What is chromatin remodeling?,DNA methylation,Histone modification,Changing DNA accessibility,DNA repair,Transcription,2,ATP-dependent complexes reposition nucleosomes to regulate transcription
bio-l5-067,Biology,5,What is the Hayflick limit?,Cell division limit,Enzyme maximum,DNA length,Protein size,Mutation rate,0,Normal cells can divide approximately 50 times before senescence
bio-l5-068,Biology,5,What is autophagy?,Cell death,Self-digestion of cellular components,Cell division,Protein synthesis,DNA repair,1,This lysosome-mediated degradation recycles cellular components
bio-l5-069,Biology,5,What is the proteasome?,DNA complex,Protein degradation complex,RNA processor,Lipid synthesizer,Energy producer,1,This barrel-shaped complex degrades ubiquitin-tagged proteins
bio-l5-070,Biology,5,What is trans-splicing?,Joining exons from different genes,Normal splicing,DNA recombination,Protein modification,Cell division,0,Exons from separate pre-mRNA transcripts are spliced together
bio-l5-071,Biology,5,What is X-inactivation?,Chromosome deletion,Silencing one X chromosome,DNA repair,Protein synthesis,Cell division,1,Random inactivation in female mammals achieves dosage compensation
bio-l5-072,Biology,5,What is the miRNA pathway?,DNA replication,Post-transcriptional regulation,Protein synthesis,Energy production,Cell division,1,MicroRNAs bind complementary mRNA sequences to repress translation
bio-l5-073,Biology,5,What is the unfolded protein response?,Cell stress response,Normal protein folding,DNA damage response,Immune response,Hormone signaling,0,ER stress triggers this pathway to restore protein homeostasis
bio-l5-074,Biology,5,What is quorum sensing?,Bacterial communication,Viral infection,Immune response,Enzyme regulation,DNA repair,0,Bacteria use autoinducers to coordinate behavior based on population density
bio-l5-075,Biology,5,What is heterochromatin?,Active DNA,Condensed inactive DNA,RNA structure,Protein complex,Cell membrane,1,Tightly packed chromatin with methylated histones and silenced genes
