id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
geo-l4-051,Geography,4,What is the Hjulström curve?,Ocean depth,Relationship between velocity and sediment transport,Atmospheric pressure,Population growth,River discharge,1,"This diagram shows erosion, transport, and deposition zones for different grain sizes"
geo-l4-052,Geography,4,Which map projection is used for polar regions?,Mercator,Robinson,Stereographic,Mollweide,Sinusoidal,2,This azimuthal projection is conformal and shows true direction from center
geo-l4-053,Geography,4,What is advection?,Vertical air movement,Horizontal transfer of properties,Precipitation,Evaporation,Radiation,1,"This horizontal movement transfers heat, moisture, or momentum in fluids"
geo-l4-054,Geography,4,Which stratigraphic principle states oldest on bottom?,Uniformitarianism,Superposition,Cross-cutting,Lateral continuity,Faunal succession,1,Nicolas Steno's law forms the basis of relative dating in geology
geo-l4-055,Geography,4,What is the concept of geographical scale?,Map ratio,Level of geographical analysis,Mountain height,Time period,Temperature range,1,"Local, regional, and global represent different levels of spatial analysis"
geo-l4-056,Geography,4,Which atmospheric circulation cell is at mid-latitudes?,Hadley,Ferrel,Polar,Walker,Monsoon,1,This indirect cell between 30-60 degrees is driven by adjacent cells
geo-l4-057,Geography,4,What is the hydraulic radius?,Pipe diameter,Cross-sectional area divided by wetted perimeter,Water pressure,Flow velocity,River width,1,This measure of channel efficiency affects stream velocity and discharge
geo-l4-058,Geography,4,Which remote sensing band detects vegetation health?,Visible,Near-infrared,Thermal,Microwave,Ultraviolet,1,Healthy vegetation reflects strongly in this band due to cellular structure
geo-l4-059,Geography,4,What is the critical rationalism approach?,Data collection,Falsification of hypotheses,Field observation,Correlation analysis,Sampling method,1,Karl Popper's philosophy emphasizes testing and potentially disproving theories
geo-l4-060,Geography,4,Which soil horizon is the zone of eluviation?,O horizon,A horizon,E horizon,B horizon,C horizon,2,This light-colored horizon has minerals leached out by downward water
geo-l4-061,Geography,4,What is the Bergeron process?,Ocean formation,Ice crystal precipitation mechanism,Rock weathering,Plate tectonics,Wind erosion,1,Ice crystals grow at the expense of supercooled water droplets in mixed clouds
geo-l4-062,Geography,4,Which soil order is most fertile?,Oxisols,Aridisols,Mollisols,Spodosols,Ultisols,2,These grassland soils with thick A horizons form the world's breadbaskets
geo-l4-063,Geography,4,What is the geostrophic wind?,Surface wind,Theoretical wind from pressure gradient and Coriolis,Mountain breeze,Trade wind,Monsoon,1,This theoretical wind flows parallel to isobars in balanced horizontal flow
geo-l4-064,Geography,4,Which ocean basin is expanding?,Pacific,Atlantic,Indian,Arctic,Southern,1,"The Mid-Atlantic Ridge creates new oceanic crust, widening this basin"
geo-l4-065,Geography,4,What is diagenesis?,Magma formation,Lithification of sediments,Plate movement,Weathering,Volcanic activity,1,Physical and chemical changes transform sediment into sedimentary rock
geo-l4-066,Geography,4,Which coordinate system uses false easting?,Geographic,UTM,Latitude-longitude,Polar,Celestial,1,"Universal Transverse Mercator adds 500,000m to avoid negative coordinates"
geo-l4-067,Geography,4,What is the Ekman spiral?,Ocean current rotating with depth,Atmospheric circulation,River meandering,Ice movement,Tectonic rotation,0,Wind-driven currents rotate clockwise with depth in Northern Hemisphere
geo-l4-068,Geography,4,Which sedimentary structure indicates current direction?,Fossils,Cross-bedding,Concretions,Stylolites,Vesicles,1,These inclined layers within beds show ancient water or wind flow
geo-l4-069,Geography,4,What is the concept of time-space compression?,Relativity,Reduced travel time shrinking perceived distance,Geological time,Map projection,Atmospheric layer,1,Technology makes distant places feel closer and more accessible
geo-l4-070,Geography,4,Which climate feedback is positive?,Increased vegetation,Ice-albedo feedback,Ocean absorption,Cloud formation,Weathering,1,"Melting ice exposes darker surfaces, absorbing more heat and causing more melting"
geo-l4-071,Geography,4,What is the Hjulström curve?,Ocean depth,Relationship between velocity and sediment transport,Atmospheric pressure,Population growth,River discharge,1,"This diagram shows erosion, transport, and deposition zones for different grain sizes"
geo-l4-072,Geography,4,Which map projection is used for polar regions?,Mercator,Robinson,Stereographic,Mollweide,Sinusoidal,2,This azimuthal projection is conformal and shows true direction from center
geo-l4-073,Geography,4,What is advection?,Vertical air movement,Horizontal transfer of properties,Precipitation,Evaporation,Radiation,1,"This horizontal movement transfers heat, moisture, or momentum in fluids"
geo-l4-074,Geography,4,Which stratigraphic principle states oldest on bottom?,Uniformitarianism,Superposition,Cross-cutting,Lateral continuity,Faunal succession,1,Nicolas Steno's law forms the basis of relative dating in geology
geo-l4-075,Geography,4,What is the concept of geographical scale?,Map ratio,Level of geographical analysis,Mountain height,Time period,Temperature range,1,"Local, regional, and global represent different levels of spatial analysis"
geo-l4-076,Geography,4,Which atmospheric circulation cell is at mid-latitudes?,Hadley,Ferrel,Polar,Walker,Monsoon,1,This indirect cell between 30-60 degrees is driven by adjacent cells
geo-l4-077,Geography,4,What is the hydraulic radius?,Pipe diameter,Cross-sectional area divided by wetted perimeter,Water pressure,Flow velocity,River width,1,This measure of channel efficiency affects stream velocity and discharge
geo-l4-078,Geography,4,Which remote sensing band detects vegetation health?,Visible,Near-infrared,Thermal,Microwave,Ultraviolet,1,Healthy vegetation reflects strongly in this band due to cellular structure
geo-l4-079,Geography,4,What is the critical rationalism approach?,Data collection,Falsification of hypotheses,Field observation,Correlation analysis,Sampling method,1,Karl Popper's philosophy emphasizes testing and potentially disproving theories
geo-l4-080,Geography,4,Which soil horizon is the zone of eluviation?,O horizon,A horizon,E horizon,B horizon,C horizon,2,This light-colored horizon has minerals leached out by downward water
geo-l4-081,Geography,4,What is the Bergeron process?,Ocean formation,Ice crystal precipitation mechanism,Rock weathering,Plate tectonics,Wind erosion,1,Ice crystals grow at the expense of supercooled water droplets in mixed clouds
geo-l4-082,Geography,4,Which soil order is most fertile?,Oxisols,Aridisols,Mollisols,Spodosols,Ultisols,2,These grassland soils with thick A horizons form the world's breadbaskets
geo-l4-083,Geography,4,What is the geostrophic wind?,Surface wind,Theoretical wind from pressure gradient and Coriolis,Mountain breeze,Trade wind,Monsoon,1,This theoretical wind flows parallel to isobars in balanced horizontal flow
geo-l4-084,Geography,4,Which ocean basin is expanding?,Pacific,Atlantic,Indian,Arctic,Southern,1,"The Mid-Atlantic Ridge creates new oceanic crust, widening this basin"
geo-l4-085,Geography,4,What is diagenesis?,Magma formation,Lithification of sediments,Plate movement,Weathering,Volcanic activity,1,Physical and chemical changes transform sediment into sedimentary rock
geo-l4-086,Geography,4,Which coordinate system uses false easting?,Geographic,UTM,Latitude-longitude,Polar,Celestial,1,"Universal Transverse Mercator adds 500,000m to avoid negative coordinates"
geo-l4-087,Geography,4,What is the Ekman spiral?,Ocean current rotating with depth,Atmospheric circulation,River meandering,Ice movement,Tectonic rotation,0,Wind-driven currents rotate clockwise with depth in Northern Hemisphere
geo-l4-088,Geography,4,Which sedimentary structure indicates current direction?,Fossils,Cross-bedding,Concretions,Stylolites,Vesicles,1,These inclined layers within beds show ancient water or wind flow
geo-l4-089,Geography,4,What is the concept of time-space compression?,Relativity,Reduced travel time shrinking perceived distance,Geological time,Map projection,Atmospheric layer,1,Technology makes distant places feel closer and more accessible
geo-l4-090,Geography,4,Which climate feedback is positive?,Increased vegetation,Ice-albedo feedback,Ocean absorption,Cloud formation,Weathering,1,"Melting ice exposes darker surfaces, absorbing more heat and causing more melting"
geo-l4-091,Geography,4,What is the Hjulström curve?,Ocean depth,Relationship between velocity and sediment transport,Atmospheric pressure,Population growth,River discharge,1,"This diagram shows erosion, transport, and deposition zones for different grain sizes"
geo-l4-092,Geography,4,Which map projection is used for polar regions?,Mercator,Robinson,Stereographic,Mollweide,Sinusoidal,2,This azimuthal projection is conformal and shows true direction from center
geo-l4-093,Geography,4,What is advection?,Vertical air movement,Horizontal transfer of properties,Precipitation,Evaporation,Radiation,1,"This horizontal movement transfers heat, moisture, or momentum in fluids"
geo-l4-094,Geography,4,Which stratigraphic principle states oldest on bottom?,Uniformitarianism,Superposition,Cross-cutting,Lateral continuity,Faunal succession,1,Nicolas Steno's law forms the basis of relative dating in geology
geo-l4-095,Geography,4,What is the concept of geographical scale?,Map ratio,Level of geographical analysis,Mountain height,Time period,Temperature range,1,"Local, regional, and global represent different levels of spatial analysis"
geo-l4-096,Geography,4,Which atmospheric circulation cell is at mid-latitudes?,Hadley,Ferrel,Polar,Walker,Monsoon,1,This indirect cell between 30-60 degrees is driven by adjacent cells
geo-l4-097,Geography,4,What is the hydraulic radius?,Pipe diameter,Cross-sectional area divided by wetted perimeter,Water pressure,Flow velocity,River width,1,This measure of channel efficiency affects stream velocity and discharge
geo-l4-098,Geography,4,Which remote sensing band detects vegetation health?,Visible,Near-infrared,Thermal,Microwave,Ultraviolet,1,Healthy vegetation reflects strongly in this band due to cellular structure
geo-l4-099,Geography,4,What is the critical rationalism approach?,Data collection,Falsification of hypotheses,Field observation,Correlation analysis,Sampling method,1,Karl Popper's philosophy emphasizes testing and potentially disproving theories
geo-l4-100,Geography,4,Which soil horizon is the zone of eluviation?,O horizon,A horizon,E horizon,B horizon,C horizon,2,This light-colored horizon has minerals leached out by downward water
geo-l5-001,Geography,5,What is the relational approach to place?,Fixed location,Social and cultural construction,Absolute coordinates,Physical description,Economic value,1,This postmodern view sees places as created through human relationships and meanings
geo-l5-002,Geography,5,Which process dominates in paraglacial environments?,Wind erosion,Rapid mass wasting and sediment reworking,Chemical weathering,Glacial advance,Vegetation growth,1,Recently deglaciated areas experience intense geomorphic adjustment
geo-l5-003,Geography,5,What is the concept of non-representational theory?,Map accuracy,Focus on practices and embodiment over meaning,Statistical analysis,Remote sensing,Cartography,1,"This theory emphasizes performances, affects, and more-than-human geographies"
geo-l5-004,Geography,5,Which dating method uses cosmogenic nuclides?,Carbon-14,Beryllium-10 exposure dating,Potassium-argon,Uranium-thorium,Thermoluminescence,1,"Cosmic rays produce isotopes in surface rocks, dating landform exposure"
geo-l5-005,Geography,5,What is the gravity model in geography?,Tectonic force,Spatial interaction based on size and distance,Planetary orbit,Ocean tides,Isostatic adjustment,1,Migration and trade between places follow this inverse square relationship
geo-l5-006,Geography,5,Which concept describes uneven geographical development?,Equilibrium,Spatial fix,Homogeneity,Isotropic surface,Distance decay,1,David Harvey's concept of capital moving to resolve crises through space
geo-l5-007,Geography,5,What is autocorrelation in spatial analysis?,Time series,Nearby values are more similar,Map projection,Sampling error,Regression,1,Tobler's first law: near things are more related than distant things
geo-l5-008,Geography,5,Which weathering produces tafoni?,Freeze-thaw,Salt weathering in arid environments,Biological,Carbonation,Oxidation,1,These honeycomb weathering features form in sandstone and granite
geo-l5-009,Geography,5,What is the postcolonial critique of development?,Economic growth,Western-centric discourse imposing values,Technology transfer,Aid programs,Industrialization,1,This critique examines how 'development' perpetuates colonial power relations
geo-l5-010,Geography,5,Which geomorphic concept is dynamic equilibrium?,Static landscape,Fluctuating around average condition,Continuous degradation,Perfect balance,Cyclic erosion,1,Landforms adjust to changing conditions while maintaining overall form
geo-l5-011,Geography,5,What is the modifiable areal unit problem?,Measurement error,Results vary with spatial aggregation,Sampling bias,Map generalization,Coordinate systems,1,Different zone configurations produce different statistical results from same data
geo-l5-012,Geography,5,Which atmospheric wave causes blocking patterns?,Gravity waves,Rossby waves,Kelvin waves,Mountain waves,Sound waves,1,These planetary-scale waves in the jet stream can create persistent weather
geo-l5-013,Geography,5,What is Actor-Network Theory in geography?,Communication,Humans and non-humans as equal actants,Social media,Transportation,Political networks,1,Bruno Latour's framework treating objects and humans symmetrically in networks
geo-l5-014,Geography,5,Which sedimentary basin type forms at divergent margins?,Foreland,Rift basin,Strike-slip,Passive margin,Forearc,1,The East African Rift System is a modern example of this basin type
geo-l5-015,Geography,5,What is the difference principle in spatial justice?,Equal distribution,Inequalities must benefit the least advantaged,Market efficiency,Utilitarian maximum,Libertarian rights,1,John Rawls' concept applied to geographical distribution of resources
geo-l5-016,Geography,5,Which paleoclimate proxy uses oxygen isotopes?,Tree rings,Ice cores and foraminifera,Pollen,Varves,Coral growth,1,18O/16O ratios in ice and shells indicate past temperature and ice volume
geo-l5-017,Geography,5,What is feminist political ecology?,Women in politics,"Gender, power, and environment intersections",Eco-feminism,Development theory,Conservation,1,This approach examines how gender shapes environmental access and knowledge
geo-l5-018,Geography,5,Which karst feature forms from underground collapse?,Stalactite,Stalagmite,Doline,Flowstone,Rimstone,2,"Also called sinkholes, these depressions form when carbonate rock dissolves"
geo-l5-019,Geography,5,What is the Anthropocene thesis?,Human evolution,Humans as geological force defining new epoch,Ancient history,Climate cycles,Biodiversity,1,This proposed epoch marks human activity as dominant influence on Earth systems
geo-l5-020,Geography,5,Which concept describes bounded rationality in migration?,Perfect information,Satisficing within knowledge constraints,Irrational behavior,Push-pull factors,Gravity model,1,Herbert Simon's concept: decisions made with limited information and cognitive ability
geo-l5-021,Geography,5,What is the relational approach to place?,Fixed location,Social and cultural construction,Absolute coordinates,Physical description,Economic value,1,This postmodern view sees places as created through human relationships and meanings
geo-l5-022,Geography,5,Which process dominates in paraglacial environments?,Wind erosion,Rapid mass wasting and sediment reworking,Chemical weathering,Glacial advance,Vegetation growth,1,Recently deglaciated areas experience intense geomorphic adjustment
geo-l5-023,Geography,5,What is the concept of non-representational theory?,Map accuracy,Focus on practices and embodiment over meaning,Statistical analysis,Remote sensing,Cartography,1,"This theory emphasizes performances, affects, and more-than-human geographies"
geo-l5-024,Geography,5,Which dating method uses cosmogenic nuclides?,Carbon-14,Beryllium-10 exposure dating,Potassium-argon,Uranium-thorium,Thermoluminescence,1,"Cosmic rays produce isotopes in surface rocks, dating landform exposure"
geo-l5-025,Geography,5,What is the gravity model in geography?,Tectonic force,Spatial interaction based on size and distance,Planetary orbit,Ocean tides,Isostatic adjustment,1,Migration and trade between places follow this inverse square relationship
geo-l5-026,Geography,5,Which concept describes uneven geographical development?,Equilibrium,Spatial fix,Homogeneity,Isotropic surface,Distance decay,1,David Harvey's concept of capital moving to resolve crises through space
geo-l5-027,Geography,5,What is autocorrelation in spatial analysis?,Time series,Nearby values are more similar,Map projection,Sampling error,Regression,1,Tobler's first law: near things are more related than distant things
geo-l5-028,Geography,5,Which weathering produces tafoni?,Freeze-thaw,Salt weathering in arid environments,Biological,Carbonation,Oxidation,1,These honeycomb weathering features form in sandstone and granite
geo-l5-029,Geography,5,What is the postcolonial critique of development?,Economic growth,Western-centric discourse imposing values,Technology transfer,Aid programs,Industrialization,1,This critique examines how 'development' perpetuates colonial power relations
geo-l5-030,Geography,5,Which geomorphic concept is dynamic equilibrium?,Static landscape,Fluctuating around average condition,Continuous degradation,Perfect balance,Cyclic erosion,1,Landforms adjust to changing conditions while maintaining overall form
geo-l5-031,Geography,5,What is the modifiable areal unit problem?,Measurement error,Results vary with spatial aggregation,Sampling bias,Map generalization,Coordinate systems,1,Different zone configurations produce different statistical results from same data
geo-l5-032,Geography,5,Which atmospheric wave causes blocking patterns?,Gravity waves,Rossby waves,Kelvin waves,Mountain waves,Sound waves,1,These planetary-scale waves in the jet stream can create persistent weather
geo-l5-033,Geography,5,What is Actor-Network Theory in geography?,Communication,Humans and non-humans as equal actants,Social media,Transportation,Political networks,1,Bruno Latour's framework treating objects and humans symmetrically in networks
geo-l5-034,Geography,5,Which sedimentary basin type forms at divergent margins?,Foreland,Rift basin,Strike-slip,Passive margin,Forearc,1,The East African Rift System is a modern example of this basin type
geo-l5-035,Geography,5,What is the difference principle in spatial justice?,Equal distribution,Inequalities must benefit the least advantaged,Market efficiency,Utilitarian maximum,Libertarian rights,1,John Rawls' concept applied to geographical distribution of resources
geo-l5-036,Geography,5,Which paleoclimate proxy uses oxygen isotopes?,Tree rings,Ice cores and foraminifera,Pollen,Varves,Coral growth,1,18O/16O ratios in ice and shells indicate past temperature and ice volume
geo-l5-037,Geography,5,What is feminist political ecology?,Women in politics,"Gender, power, and environment intersections",Eco-feminism,Development theory,Conservation,1,This approach examines how gender shapes environmental access and knowledge
geo-l5-038,Geography,5,Which karst feature forms from underground collapse?,Stalactite,Stalagmite,Doline,Flowstone,Rimstone,2,"Also called sinkholes, these depressions form when carbonate rock dissolves"
geo-l5-039,Geography,5,What is the Anthropocene thesis?,Human evolution,Humans as geological force defining new epoch,Ancient history,Climate cycles,Biodiversity,1,This proposed epoch marks human activity as dominant influence on Earth systems
geo-l5-040,Geography,5,Which concept describes bounded rationality in migration?,Perfect information,Satisficing within knowledge constraints,Irrational behavior,Push-pull factors,Gravity model,1,Herbert Simon's concept: decisions made with limited information and cognitive ability
geo-l5-041,Geography,5,What is the relational approach to place?,Fixed location,Social and cultural construction,Absolute coordinates,Physical description,Economic value,1,This postmodern view sees places as created through human relationships and meanings
geo-l5-042,Geography,5,Which process dominates in paraglacial environments?,Wind erosion,Rapid mass wasting and sediment reworking,Chemical weathering,Glacial advance,Vegetation growth,1,Recently deglaciated areas experience intense geomorphic adjustment
geo-l5-043,Geography,5,What is the concept of non-representational theory?,Map accuracy,Focus on practices and embodiment over meaning,Statistical analysis,Remote sensing,Cartography,1,"This theory emphasizes performances, affects, and more-than-human geographies"
geo-l5-044,Geography,5,Which dating method uses cosmogenic nuclides?,Carbon-14,Beryllium-10 exposure dating,Potassium-argon,Uranium-thorium,Thermoluminescence,1,"Cosmic rays produce isotopes in surface rocks, dating landform exposure"
geo-l5-045,Geography,5,What is the gravity model in geography?,Tectonic force,Spatial interaction based on size and distance,Planetary orbit,Ocean tides,Isostatic adjustment,1,Migration and trade between places follow this inverse square relationship
geo-l5-046,Geography,5,Which concept describes uneven geographical development?,Equilibrium,Spatial fix,Homogeneity,Isotropic surface,Distance decay,1,David Harvey's concept of capital moving to resolve crises through space
geo-l5-047,Geography,5,What is autocorrelation in spatial analysis?,Time series,Nearby values are more similar,Map projection,Sampling error,Regression,1,Tobler's first law: near things are more related than distant things
geo-l5-048,Geography,5,Which weathering produces tafoni?,Freeze-thaw,Salt weathering in arid environments,Biological,Carbonation,Oxidation,1,These honeycomb weathering features form in sandstone and granite
geo-l5-049,Geography,5,What is the postcolonial critique of development?,Economic growth,Western-centric discourse imposing values,Technology transfer,Aid programs,Industrialization,1,This critique examines how 'development' perpetuates colonial power relations
geo-l5-050,Geography,5,Which geomorphic concept is dynamic equilibrium?,Static landscape,Fluctuating around average condition,Continuous degradation,Perfect balance,Cyclic erosion,1,Landforms adjust to changing conditions while maintaining overall form
geo-l5-051,Geography,5,What is the modifiable areal unit problem?,Measurement error,Results vary with spatial aggregation,Sampling bias,Map generalization,Coordinate systems,1,Different zone configurations produce different statistical results from same data
geo-l5-052,Geography,5,Which atmospheric wave causes blocking patterns?,Gravity waves,Rossby waves,Kelvin waves,Mountain waves,Sound waves,1,These planetary-scale waves in the jet stream can create persistent weather
geo-l5-053,Geography,5,What is Actor-Network Theory in geography?,Communication,Humans and non-humans as equal actants,Social media,Transportation,Political networks,1,Bruno Latour's framework treating objects and humans symmetrically in networks
geo-l5-054,Geography,5,Which sedimentary basin type forms at divergent margins?,Foreland,Rift basin,Strike-slip,Passive margin,Forearc,1,The East African Rift System is a modern example of this basin type
geo-l5-055,Geography,5,What is the difference principle in spatial justice?,Equal distribution,Inequalities must benefit the least advantaged,Market efficiency,Utilitarian maximum,Libertarian rights,1,John Rawls' concept applied to geographical distribution of resources
geo-l5-056,Geography,5,Which paleoclimate proxy uses oxygen isotopes?,Tree rings,Ice cores and foraminifera,Pollen,Varves,Coral growth,1,18O/16O ratios in ice and shells indicate past temperature and ice volume
geo-l5-057,Geography,5,What is feminist political ecology?,Women in politics,"Gender, power, and environment intersections",Eco-feminism,Development theory,Conservation,1,This approach examines how gender shapes environmental access and knowledge
geo-l5-058,Geography,5,Which karst feature forms from underground collapse?,Stalactite,Stalagmite,Doline,Flowstone,Rimstone,2,"Also called sinkholes, these depressions form when carbonate rock dissolves"
geo-l5-059,Geography,5,What is the Anthropocene thesis?,Human evolution,Humans as geological force defining new epoch,Ancient history,Climate cycles,Biodiversity,1,This proposed epoch marks human activity as dominant influence on Earth systems
geo-l5-060,Geography,5,Which concept describes bounded rationality in migration?,Perfect information,Satisficing within knowledge constraints,Irrational behavior,Push-pull factors,Gravity model,1,Herbert Simon's concept: decisions made with limited information and cognitive ability
geo-l5-061,Geography,5,What is the relational approach to place?,Fixed location,Social and cultural construction,Absolute coordinates,Physical description,Economic value,1,This postmodern view sees places as created through human relationships and meanings
geo-l5-062,Geography,5,Which process dominates in paraglacial environments?,Wind erosion,Rapid mass wasting and sediment reworking,Chemical weathering,Glacial advance,Vegetation growth,1,Recently deglaciated areas experience intense geomorphic adjustment
geo-l5-063,Geography,5,What is the concept of non-representational theory?,Map accuracy,Focus on practices and embodiment over meaning,Statistical analysis,Remote sensing,Cartography,1,"This theory emphasizes performances, affects, and more-than-human geographies"
geo-l5-064,Geography,5,Which dating method uses cosmogenic nuclides?,Carbon-14,Beryllium-10 exposure dating,Potassium-argon,Uranium-thorium,Thermoluminescence,1,"Cosmic rays produce isotopes in surface rocks, dating landform exposure"
geo-l5-065,Geography,5,What is the gravity model in geography?,Tectonic force,Spatial interaction based on size and distance,Planetary orbit,Ocean tides,Isostatic adjustment,1,Migration and trade between places follow this inverse square relationship
geo-l5-066,Geography,5,Which concept describes uneven geographical development?,Equilibrium,Spatial fix,Homogeneity,Isotropic surface,Distance decay,1,David Harvey's concept of capital moving to resolve crises through space
geo-l5-067,Geography,5,What is autocorrelation in spatial analysis?,Time series,Nearby values are more similar,Map projection,Sampling error,Regression,1,Tobler's first law: near things are more related than distant things
geo-l5-068,Geography,5,Which weathering produces tafoni?,Freeze-thaw,Salt weathering in arid environments,Biological,Carbonation,Oxidation,1,These honeycomb weathering features form in sandstone and granite
geo-l5-069,Geography,5,What is the postcolonial critique of development?,Economic growth,Western-centric discourse imposing values,Technology transfer,Aid programs,Industrialization,1,This critique examines how 'development' perpetuates colonial power relations
geo-l5-070,Geography,5,Which geomorphic concept is dynamic equilibrium?,Static landscape,Fluctuating around average condition,Continuous degradation,Perfect balance,Cyclic erosion,1,Landforms adjust to changing conditions while maintaining overall form
geo-l5-071,Geography,5,What is the modifiable areal unit problem?,Measurement error,Results vary with spatial aggregation,Sampling bias,Map generalization,Coordinate systems,1,Different zone configurations produce different statistical results from same data
geo-l5-072,Geography,5,Which atmospheric wave causes blocking patterns?,Gravity waves,Rossby waves,Kelvin waves,Mountain waves,Sound waves,1,These planetary-scale waves in the jet stream can create persistent weather
geo-l5-073,Geography,5,What is Actor-Network Theory in geography?,Communication,Humans and non-humans as equal actants,Social media,Transportation,Political networks,1,Bruno Latour's framework treating objects and humans symmetrically in networks
geo-l5-074,Geography,5,Which sedimentary basin type forms at divergent margins?,Foreland,Rift basin,Strike-slip,Passive margin,Forearc,1,The East African Rift System is a modern example of this basin type
geo-l5-075,Geography,5,What is the difference principle in spatial justice?,Equal distribution,Inequalities must benefit the least advantaged,Market efficiency,Utilitarian maximum,Libertarian rights,1,John Rawls' concept applied to geographical distribution of resources
geo-l5-076,Geography,5,Which paleoclimate proxy uses oxygen isotopes?,Tree rings,Ice cores and foraminifera,Pollen,Varves,Coral growth,1,18O/16O ratios in ice and shells indicate past temperature and ice volume
geo-l5-077,Geography,5,What is feminist political ecology?,Women in politics,"Gender, power, and environment intersections",Eco-feminism,Development theory,Conservation,1,This approach examines how gender shapes environmental access and knowledge
geo-l5-078,Geography,5,Which karst feature forms from underground collapse?,Stalactite,Stalagmite,Doline,Flowstone,Rimstone,2,"Also called sinkholes, these depressions form when carbonate rock dissolves"
geo-l5-079,Geography,5,What is the Anthropocene thesis?,Human evolution,Humans as geological force defining new epoch,Ancient history,Climate cycles,Biodiversity,1,This proposed epoch marks human activity as dominant influence on Earth systems
geo-l5-080,Geography,5,Which concept describes bounded rationality in migration?,Perfect information,Satisficing within knowledge constraints,Irrational behavior,Push-pull factors,Gravity model,1,Herbert Simon's concept: decisions made with limited information and cognitive ability
geo-l5-081,Geography,5,What is the relational approach to place?,Fixed location,Social and cultural construction,Absolute coordinates,Physical description,Economic value,1,This postmodern view sees places as created through human relationships and meanings
geo-l5-082,Geography,5,Which process dominates in paraglacial environments?,Wind erosion,Rapid mass wasting and sediment reworking,Chemical weathering,Glacial advance,Vegetation growth,1,Recently deglaciated areas experience intense geomorphic adjustment
geo-l5-083,Geography,5,What is the concept of non-representational theory?,Map accuracy,Focus on practices and embodiment over meaning,Statistical analysis,Remote sensing,Cartography,1,"This theory emphasizes performances, affects, and more-than-human geographies"
geo-l5-084,Geography,5,Which dating method uses cosmogenic nuclides?,Carbon-14,Beryllium-10 exposure dating,Potassium-argon,Uranium-thorium,Thermoluminescence,1,"Cosmic rays produce isotopes in surface rocks, dating landform exposure"
geo-l5-085,Geography,5,What is the gravity model in geography?,Tectonic force,Spatial interaction based on size and distance,Planetary orbit,Ocean tides,Isostatic adjustment,1,Migration and trade between places follow this inverse square relationship
geo-l5-086,Geography,5,Which concept describes uneven geographical development?,Equilibrium,Spatial fix,Homogeneity,Isotropic surface,Distance decay,1,David Harvey's concept of capital moving to resolve crises through space
geo-l5-087,Geography,5,What is autocorrelation in spatial analysis?,Time series,Nearby values are more similar,Map projection,Sampling error,Regression,1,Tobler's first law: near things are more related than distant things
geo-l5-088,Geography,5,Which weathering produces tafoni?,Freeze-thaw,Salt weathering in arid environments,Biological,Carbonation,Oxidation,1,These honeycomb weathering features form in sandstone and granite
geo-l5-089,Geography,5,What is the postcolonial critique of development?,Economic growth,Western-centric discourse imposing values,Technology transfer,Aid programs,Industrialization,1,This critique examines how 'development' perpetuates colonial power relations
geo-l5-090,Geography,5,Which geomorphic concept is dynamic equilibrium?,Static landscape,Fluctuating around average condition,Continuous degradation,Perfect balance,Cyclic erosion,1,Landforms adjust to changing conditions while maintaining overall form
geo-l5-091,Geography,5,What is the modifiable areal unit problem?,Measurement error,Results vary with spatial aggregation,Sampling bias,Map generalization,Coordinate systems,1,Different zone configurations produce different statistical results from same data
geo-l5-092,Geography,5,Which atmospheric wave causes blocking patterns?,Gravity waves,Rossby waves,Kelvin waves,Mountain waves,Sound waves,1,These planetary-scale waves in the jet stream can create persistent weather
geo-l5-093,Geography,5,What is Actor-Network Theory in geography?,Communication,Humans and non-humans as equal actants,Social media,Transportation,Political networks,1,Bruno Latour's framework treating objects and humans symmetrically in networks
geo-l5-094,Geography,5,Which sedimentary basin type forms at divergent margins?,Foreland,Rift basin,Strike-slip,Passive margin,Forearc,1,The East African Rift System is a modern example of this basin type
geo-l5-095,Geography,5,What is the difference principle in spatial justice?,Equal distribution,Inequalities must benefit the least advantaged,Market efficiency,Utilitarian maximum,Libertarian rights,1,John Rawls' concept applied to geographical distribution of resources
geo-l5-096,Geography,5,Which paleoclimate proxy uses oxygen isotopes?,Tree rings,Ice cores and foraminifera,Pollen,Varves,Coral growth,1,18O/16O ratios in ice and shells indicate past temperature and ice volume
geo-l5-097,Geography,5,What is feminist political ecology?,Women in politics,"Gender, power, and environment intersections",Eco-feminism,Development theory,Conservation,1,This approach examines how gender shapes environmental access and knowledge
geo-l5-098,Geography,5,Which karst feature forms from underground collapse?,Stalactite,Stalagmite,Doline,Flowstone,Rimstone,2,"Also called sinkholes, these depressions form when carbonate rock dissolves"
geo-l5-099,Geography,5,What is the Anthropocene thesis?,Human evolution,Humans as geological force defining new epoch,Ancient history,Climate cycles,Biodiversity,1,This proposed epoch marks human activity as dominant influence on Earth systems
geo-l5-100,Geography,5,Which concept describes bounded rationality in migration?,Perfect information,Satisficing within knowledge constraints,Irrational behavior,Push-pull factors,Gravity model,1,Herbert Simon's concept: decisions made with limited information and cognitive ability
mat-l1-001,Math,1,What is 7 + 8?,13,14,15,16,17,2,Add the single digits together to get a number in the teens
mat-l1-002,Math,1,What is 12 - 5?,6,7,8,9,10,1,Subtract 5 from 12 by counting backwards
mat-l1-003,Math,1,What is 6 × 3?,15,16,17,18,19,3,Multiply means adding 6 three times
