id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
geo-l1-0290,Geography,1,Nile River is important because it does what?,Reason A,River flowing through northeastern africa,Reason B,Reason C,Reason D,1,Nile River: river flowing through northeastern Africa
geo-l1-0291,Geography,1,What is Yangtze River?,A theory,Asian river,A law,A hypothesis,A principle,1,Yangtze River: longest river in Asia
geo-l1-0292,Geography,1,How is Yangtze River best described?,As theory,Longest river in asia,As law,As rule,As axiom,1,Yangtze River: longest river in Asia
geo-l1-0293,Geography,1,Yangtze River is characterized by what?,Size,Asian river,Color,Shape,Weight,1,Yangtze River: longest river in Asia
geo-l1-0294,Geography,1,"In Geography, Yangtze River refers to what?",Process A,Longest river in asia,Process B,Process C,Process D,1,Yangtze River: longest river in Asia
geo-l1-0295,Geography,1,What best defines Yangtze River?,Definition A,Asian river,Definition B,Definition C,Definition D,1,Yangtze River: longest river in Asia
geo-l1-0296,Geography,1,The primary function of Yangtze River is what?,Function A,Longest river in asia,Function B,Function C,Function D,1,Yangtze River: longest river in Asia
geo-l1-0297,Geography,1,Yangtze River can be classified as what?,Type A,Asian river,Type B,Type C,Type D,1,Yangtze River: longest river in Asia
geo-l1-0298,Geography,1,Which statement about Yangtze River is correct?,Statement A,Longest river in asia,Statement B,Statement C,Statement D,1,Yangtze River: longest river in Asia
geo-l1-0299,Geography,1,What is the role of Yangtze River?,Role A,Asian river,Role B,Role C,Role D,1,Yangtze River: longest river in Asia
geo-l1-0300,Geography,1,Yangtze River is important because it does what?,Reason A,Longest river in asia,Reason B,Reason C,Reason D,1,Yangtze River: longest river in Asia
geo-l1-0301,Geography,1,What is Mississippi River?,A theory,North american river,A law,A hypothesis,A principle,1,Mississippi River: major river in United States
geo-l1-0302,Geography,1,How is Mississippi River best described?,As theory,Major river in united states,As law,As rule,As axiom,1,Mississippi River: major river in United States
geo-l1-0303,Geography,1,Mississippi River is characterized by what?,Size,North american river,Color,Shape,Weight,1,Mississippi River: major river in United States
geo-l1-0304,Geography,1,"In Geography, Mississippi River refers to what?",Process A,Major river in united states,Process B,Process C,Process D,1,Mississippi River: major river in United States
geo-l1-0305,Geography,1,What best defines Mississippi River?,Definition A,North american river,Definition B,Definition C,Definition D,1,Mississippi River: major river in United States
geo-l1-0306,Geography,1,The primary function of Mississippi River is what?,Function A,Major river in united states,Function B,Function C,Function D,1,Mississippi River: major river in United States
geo-l1-0307,Geography,1,Mississippi River can be classified as what?,Type A,North american river,Type B,Type C,Type D,1,Mississippi River: major river in United States
geo-l1-0308,Geography,1,Which statement about Mississippi River is correct?,Statement A,Major river in united states,Statement B,Statement C,Statement D,1,Mississippi River: major river in United States
geo-l1-0309,Geography,1,What is the role of Mississippi River?,Role A,North american river,Role B,Role C,Role D,1,Mississippi River: major river in United States
geo-l1-0310,Geography,1,Mississippi River is important because it does what?,Reason A,Major river in united states,Reason B,Reason C,Reason D,1,Mississippi River: major river in United States
geo-l1-0311,Geography,1,What is Sahara Desert?,A theory,Largest hot desert,A law,A hypothesis,A principle,1,Sahara Desert: desert covering much of North Africa
geo-l1-0312,Geography,1,How is Sahara Desert best described?,As theory,Desert covering much of north africa,As law,As rule,As axiom,1,Sahara Desert: desert covering much of North Africa
geo-l1-0313,Geography,1,Sahara Desert is characterized by what?,Size,Largest hot desert,Color,Shape,Weight,1,Sahara Desert: desert covering much of North Africa
geo-l1-0314,Geography,1,"In Geography, Sahara Desert refers to what?",Process A,Desert covering much of north africa,Process B,Process C,Process D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0315,Geography,1,What best defines Sahara Desert?,Definition A,Largest hot desert,Definition B,Definition C,Definition D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0316,Geography,1,The primary function of Sahara Desert is what?,Function A,Desert covering much of north africa,Function B,Function C,Function D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0317,Geography,1,Sahara Desert can be classified as what?,Type A,Largest hot desert,Type B,Type C,Type D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0318,Geography,1,Which statement about Sahara Desert is correct?,Statement A,Desert covering much of north africa,Statement B,Statement C,Statement D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0319,Geography,1,What is the role of Sahara Desert?,Role A,Largest hot desert,Role B,Role C,Role D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0320,Geography,1,Sahara Desert is important because it does what?,Reason A,Desert covering much of north africa,Reason B,Reason C,Reason D,1,Sahara Desert: desert covering much of North Africa
geo-l1-0321,Geography,1,What is Antarctic Desert?,A theory,Coldest desert,A law,A hypothesis,A principle,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0322,Geography,1,How is Antarctic Desert best described?,As theory,Frozen desert surrounding south pole,As law,As rule,As axiom,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0323,Geography,1,Antarctic Desert is characterized by what?,Size,Coldest desert,Color,Shape,Weight,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0324,Geography,1,"In Geography, Antarctic Desert refers to what?",Process A,Frozen desert surrounding south pole,Process B,Process C,Process D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0325,Geography,1,What best defines Antarctic Desert?,Definition A,Coldest desert,Definition B,Definition C,Definition D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0326,Geography,1,The primary function of Antarctic Desert is what?,Function A,Frozen desert surrounding south pole,Function B,Function C,Function D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0327,Geography,1,Antarctic Desert can be classified as what?,Type A,Coldest desert,Type B,Type C,Type D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0328,Geography,1,Which statement about Antarctic Desert is correct?,Statement A,Frozen desert surrounding south pole,Statement B,Statement C,Statement D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0329,Geography,1,What is the role of Antarctic Desert?,Role A,Coldest desert,Role B,Role C,Role D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0330,Geography,1,Antarctic Desert is important because it does what?,Reason A,Frozen desert surrounding south pole,Reason B,Reason C,Reason D,1,Antarctic Desert: frozen desert surrounding South Pole
geo-l1-0331,Geography,1,What is Gobi Desert?,A theory,Asian desert,A law,A hypothesis,A principle,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0332,Geography,1,How is Gobi Desert best described?,As theory,Desert in northern china and mongolia,As law,As rule,As axiom,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0333,Geography,1,Gobi Desert is characterized by what?,Size,Asian desert,Color,Shape,Weight,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0334,Geography,1,"In Geography, Gobi Desert refers to what?",Process A,Desert in northern china and mongolia,Process B,Process C,Process D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0335,Geography,1,What best defines Gobi Desert?,Definition A,Asian desert,Definition B,Definition C,Definition D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0336,Geography,1,The primary function of Gobi Desert is what?,Function A,Desert in northern china and mongolia,Function B,Function C,Function D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0337,Geography,1,Gobi Desert can be classified as what?,Type A,Asian desert,Type B,Type C,Type D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0338,Geography,1,Which statement about Gobi Desert is correct?,Statement A,Desert in northern china and mongolia,Statement B,Statement C,Statement D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0339,Geography,1,What is the role of Gobi Desert?,Role A,Asian desert,Role B,Role C,Role D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0340,Geography,1,Gobi Desert is important because it does what?,Reason A,Desert in northern china and mongolia,Reason B,Reason C,Reason D,1,Gobi Desert: desert in northern China and Mongolia
geo-l1-0341,Geography,1,What is Amazon Rainforest?,A theory,Largest rainforest,A law,A hypothesis,A principle,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0342,Geography,1,How is Amazon Rainforest best described?,As theory,Tropical forest producing 20% of oxygen,As law,As rule,As axiom,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0343,Geography,1,Amazon Rainforest is characterized by what?,Size,Largest rainforest,Color,Shape,Weight,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0344,Geography,1,"In Geography, Amazon Rainforest refers to what?",Process A,Tropical forest producing 20% of oxygen,Process B,Process C,Process D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0345,Geography,1,What best defines Amazon Rainforest?,Definition A,Largest rainforest,Definition B,Definition C,Definition D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0346,Geography,1,The primary function of Amazon Rainforest is what?,Function A,Tropical forest producing 20% of oxygen,Function B,Function C,Function D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0347,Geography,1,Amazon Rainforest can be classified as what?,Type A,Largest rainforest,Type B,Type C,Type D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0348,Geography,1,Which statement about Amazon Rainforest is correct?,Statement A,Tropical forest producing 20% of oxygen,Statement B,Statement C,Statement D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0349,Geography,1,What is the role of Amazon Rainforest?,Role A,Largest rainforest,Role B,Role C,Role D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0350,Geography,1,Amazon Rainforest is important because it does what?,Reason A,Tropical forest producing 20% of oxygen,Reason B,Reason C,Reason D,1,Amazon Rainforest: tropical forest producing 20% of oxygen
geo-l1-0351,Geography,1,What is Congo Rainforest?,A theory,African rainforest,A law,A hypothesis,A principle,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0352,Geography,1,How is Congo Rainforest best described?,As theory,Second largest tropical rainforest,As law,As rule,As axiom,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0353,Geography,1,Congo Rainforest is characterized by what?,Size,African rainforest,Color,Shape,Weight,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0354,Geography,1,"In Geography, Congo Rainforest refers to what?",Process A,Second largest tropical rainforest,Process B,Process C,Process D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0355,Geography,1,What best defines Congo Rainforest?,Definition A,African rainforest,Definition B,Definition C,Definition D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0356,Geography,1,The primary function of Congo Rainforest is what?,Function A,Second largest tropical rainforest,Function B,Function C,Function D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0357,Geography,1,Congo Rainforest can be classified as what?,Type A,African rainforest,Type B,Type C,Type D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0358,Geography,1,Which statement about Congo Rainforest is correct?,Statement A,Second largest tropical rainforest,Statement B,Statement C,Statement D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0359,Geography,1,What is the role of Congo Rainforest?,Role A,African rainforest,Role B,Role C,Role D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0360,Geography,1,Congo Rainforest is important because it does what?,Reason A,Second largest tropical rainforest,Reason B,Reason C,Reason D,1,Congo Rainforest: second largest tropical rainforest
geo-l1-0361,Geography,1,What is Asia?,A theory,Largest continent,A law,A hypothesis,A principle,1,Asia: continent with highest population
geo-l1-0362,Geography,1,How is Asia best described?,As theory,Continent with highest population,As law,As rule,As axiom,1,Asia: continent with highest population
geo-l1-0363,Geography,1,Asia is characterized by what?,Size,Largest continent,Color,Shape,Weight,1,Asia: continent with highest population
geo-l1-0364,Geography,1,"In Geography, Asia refers to what?",Process A,Continent with highest population,Process B,Process C,Process D,1,Asia: continent with highest population
geo-l1-0365,Geography,1,What best defines Asia?,Definition A,Largest continent,Definition B,Definition C,Definition D,1,Asia: continent with highest population
geo-l1-0366,Geography,1,The primary function of Asia is what?,Function A,Continent with highest population,Function B,Function C,Function D,1,Asia: continent with highest population
geo-l1-0367,Geography,1,Asia can be classified as what?,Type A,Largest continent,Type B,Type C,Type D,1,Asia: continent with highest population
geo-l1-0368,Geography,1,Which statement about Asia is correct?,Statement A,Continent with highest population,Statement B,Statement C,Statement D,1,Asia: continent with highest population
geo-l1-0369,Geography,1,What is the role of Asia?,Role A,Largest continent,Role B,Role C,Role D,1,Asia: continent with highest population
geo-l1-0370,Geography,1,Asia is important because it does what?,Reason A,Continent with highest population,Reason B,Reason C,Reason D,1,Asia: continent with highest population
geo-l1-0371,Geography,1,What is Africa?,A theory,Second largest continent,A law,A hypothesis,A principle,1,Africa: continent with 54 countries
geo-l1-0372,Geography,1,How is Africa best described?,As theory,Continent with 54 countries,As law,As rule,As axiom,1,Africa: continent with 54 countries
geo-l1-0373,Geography,1,Africa is characterized by what?,Size,Second largest continent,Color,Shape,Weight,1,Africa: continent with 54 countries
geo-l1-0374,Geography,1,"In Geography, Africa refers to what?",Process A,Continent with 54 countries,Process B,Process C,Process D,1,Africa: continent with 54 countries
geo-l1-0375,Geography,1,What best defines Africa?,Definition A,Second largest continent,Definition B,Definition C,Definition D,1,Africa: continent with 54 countries
geo-l1-0376,Geography,1,The primary function of Africa is what?,Function A,Continent with 54 countries,Function B,Function C,Function D,1,Africa: continent with 54 countries
geo-l1-0377,Geography,1,Africa can be classified as what?,Type A,Second largest continent,Type B,Type C,Type D,1,Africa: continent with 54 countries
geo-l1-0378,Geography,1,Which statement about Africa is correct?,Statement A,Continent with 54 countries,Statement B,Statement C,Statement D,1,Africa: continent with 54 countries
geo-l1-0379,Geography,1,What is the role of Africa?,Role A,Second largest continent,Role B,Role C,Role D,1,Africa: continent with 54 countries
geo-l1-0380,Geography,1,Africa is important because it does what?,Reason A,Continent with 54 countries,Reason B,Reason C,Reason D,1,Africa: continent with 54 countries
geo-l1-0381,Geography,1,What is North America?,A theory,Northern continent,A law,A hypothesis,A principle,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0382,Geography,1,How is North America best described?,As theory,"Continent containing usa, canada, mexico",As law,As rule,As axiom,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0383,Geography,1,North America is characterized by what?,Size,Northern continent,Color,Shape,Weight,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0384,Geography,1,"In Geography, North America refers to what?",Process A,"Continent containing usa, canada, mexico",Process B,Process C,Process D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0385,Geography,1,What best defines North America?,Definition A,Northern continent,Definition B,Definition C,Definition D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0386,Geography,1,The primary function of North America is what?,Function A,"Continent containing usa, canada, mexico",Function B,Function C,Function D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0387,Geography,1,North America can be classified as what?,Type A,Northern continent,Type B,Type C,Type D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0388,Geography,1,Which statement about North America is correct?,Statement A,"Continent containing usa, canada, mexico",Statement B,Statement C,Statement D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0389,Geography,1,What is the role of North America?,Role A,Northern continent,Role B,Role C,Role D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0390,Geography,1,North America is important because it does what?,Reason A,"Continent containing usa, canada, mexico",Reason B,Reason C,Reason D,1,"North America: continent containing USA, Canada, Mexico"
geo-l1-0391,Geography,1,What is South America?,A theory,Southern continent,A law,A hypothesis,A principle,1,"South America: continent containing Brazil, Argentina"
geo-l1-0392,Geography,1,How is South America best described?,As theory,"Continent containing brazil, argentina",As law,As rule,As axiom,1,"South America: continent containing Brazil, Argentina"
geo-l1-0393,Geography,1,South America is characterized by what?,Size,Southern continent,Color,Shape,Weight,1,"South America: continent containing Brazil, Argentina"
geo-l1-0394,Geography,1,"In Geography, South America refers to what?",Process A,"Continent containing brazil, argentina",Process B,Process C,Process D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0395,Geography,1,What best defines South America?,Definition A,Southern continent,Definition B,Definition C,Definition D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0396,Geography,1,The primary function of South America is what?,Function A,"Continent containing brazil, argentina",Function B,Function C,Function D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0397,Geography,1,South America can be classified as what?,Type A,Southern continent,Type B,Type C,Type D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0398,Geography,1,Which statement about South America is correct?,Statement A,"Continent containing brazil, argentina",Statement B,Statement C,Statement D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0399,Geography,1,What is the role of South America?,Role A,Southern continent,Role B,Role C,Role D,1,"South America: continent containing Brazil, Argentina"
geo-l1-0400,Geography,1,South America is important because it does what?,Reason A,"Continent containing brazil, argentina",Reason B,Reason C,Reason D,1,"South America: continent containing Brazil, Argentina"
mat-l1-0401,Math,1,What is Pi (π)?,A theory,Circle constant,A law,A hypothesis,A principle,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0402,Math,1,How is Pi (π) best described?,As theory,Ratio of circumference to diameter ≈ 3.14159,As law,As rule,As axiom,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0403,Math,1,Pi (π) is characterized by what?,Size,Circle constant,Color,Shape,Weight,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0404,Math,1,"In Math, Pi (π) refers to what?",Process A,Ratio of circumference to diameter ≈ 3.14159,Process B,Process C,Process D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0405,Math,1,What best defines Pi (π)?,Definition A,Circle constant,Definition B,Definition C,Definition D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0406,Math,1,The primary function of Pi (π) is what?,Function A,Ratio of circumference to diameter ≈ 3.14159,Function B,Function C,Function D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0407,Math,1,Pi (π) can be classified as what?,Type A,Circle constant,Type B,Type C,Type D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0408,Math,1,Which statement about Pi (π) is correct?,Statement A,Ratio of circumference to diameter ≈ 3.14159,Statement B,Statement C,Statement D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0409,Math,1,What is the role of Pi (π)?,Role A,Circle constant,Role B,Role C,Role D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0410,Math,1,Pi (π) is important because it does what?,Reason A,Ratio of circumference to diameter ≈ 3.14159,Reason B,Reason C,Reason D,1,Pi (π): ratio of circumference to diameter ≈ 3.14159
mat-l1-0411,Math,1,What is e (Euler's number)?,A theory,Exponential constant,A law,A hypothesis,A principle,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0412,Math,1,How is e (Euler's number) best described?,As theory,Mathematical constant ≈ 2.71828,As law,As rule,As axiom,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0413,Math,1,e (Euler's number) is characterized by what?,Size,Exponential constant,Color,Shape,Weight,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0414,Math,1,"In Math, e (Euler's number) refers to what?",Process A,Mathematical constant ≈ 2.71828,Process B,Process C,Process D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0415,Math,1,What best defines e (Euler's number)?,Definition A,Exponential constant,Definition B,Definition C,Definition D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0416,Math,1,The primary function of e (Euler's number) is what?,Function A,Mathematical constant ≈ 2.71828,Function B,Function C,Function D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0417,Math,1,e (Euler's number) can be classified as what?,Type A,Exponential constant,Type B,Type C,Type D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0418,Math,1,Which statement about e (Euler's number) is correct?,Statement A,Mathematical constant ≈ 2.71828,Statement B,Statement C,Statement D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0419,Math,1,What is the role of e (Euler's number)?,Role A,Exponential constant,Role B,Role C,Role D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0420,Math,1,e (Euler's number) is important because it does what?,Reason A,Mathematical constant ≈ 2.71828,Reason B,Reason C,Reason D,1,e (Euler's number): mathematical constant ≈ 2.71828
mat-l1-0421,Math,1,What is Golden ratio (φ)?,A theory,Aesthetic proportion,A law,A hypothesis,A principle,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0422,Math,1,How is Golden ratio (φ) best described?,As theory,Special ratio ≈ 1.618,As law,As rule,As axiom,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0423,Math,1,Golden ratio (φ) is characterized by what?,Size,Aesthetic proportion,Color,Shape,Weight,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0424,Math,1,"In Math, Golden ratio (φ) refers to what?",Process A,Special ratio ≈ 1.618,Process B,Process C,Process D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0425,Math,1,What best defines Golden ratio (φ)?,Definition A,Aesthetic proportion,Definition B,Definition C,Definition D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0426,Math,1,The primary function of Golden ratio (φ) is what?,Function A,Special ratio ≈ 1.618,Function B,Function C,Function D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0427,Math,1,Golden ratio (φ) can be classified as what?,Type A,Aesthetic proportion,Type B,Type C,Type D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0428,Math,1,Which statement about Golden ratio (φ) is correct?,Statement A,Special ratio ≈ 1.618,Statement B,Statement C,Statement D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0429,Math,1,What is the role of Golden ratio (φ)?,Role A,Aesthetic proportion,Role B,Role C,Role D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0430,Math,1,Golden ratio (φ) is important because it does what?,Reason A,Special ratio ≈ 1.618,Reason B,Reason C,Reason D,1,Golden ratio (φ): special ratio ≈ 1.618
mat-l1-0431,Math,1,What is Zero?,A theory,Placeholder number,A law,A hypothesis,A principle,1,Zero: number representing nothing or null value
mat-l1-0432,Math,1,How is Zero best described?,As theory,Number representing nothing or null value,As law,As rule,As axiom,1,Zero: number representing nothing or null value
mat-l1-0433,Math,1,Zero is characterized by what?,Size,Placeholder number,Color,Shape,Weight,1,Zero: number representing nothing or null value
mat-l1-0434,Math,1,"In Math, Zero refers to what?",Process A,Number representing nothing or null value,Process B,Process C,Process D,1,Zero: number representing nothing or null value
mat-l1-0435,Math,1,What best defines Zero?,Definition A,Placeholder number,Definition B,Definition C,Definition D,1,Zero: number representing nothing or null value
mat-l1-0436,Math,1,The primary function of Zero is what?,Function A,Number representing nothing or null value,Function B,Function C,Function D,1,Zero: number representing nothing or null value
mat-l1-0437,Math,1,Zero can be classified as what?,Type A,Placeholder number,Type B,Type C,Type D,1,Zero: number representing nothing or null value
mat-l1-0438,Math,1,Which statement about Zero is correct?,Statement A,Number representing nothing or null value,Statement B,Statement C,Statement D,1,Zero: number representing nothing or null value
mat-l1-0439,Math,1,What is the role of Zero?,Role A,Placeholder number,Role B,Role C,Role D,1,Zero: number representing nothing or null value
mat-l1-0440,Math,1,Zero is important because it does what?,Reason A,Number representing nothing or null value,Reason B,Reason C,Reason D,1,Zero: number representing nothing or null value
mat-l1-0441,Math,1,What is Infinity (∞)?,A theory,Endless quantity,A law,A hypothesis,A principle,1,Infinity (∞): concept of unlimited size
mat-l1-0442,Math,1,How is Infinity (∞) best described?,As theory,Concept of unlimited size,As law,As rule,As axiom,1,Infinity (∞): concept of unlimited size
mat-l1-0443,Math,1,Infinity (∞) is characterized by what?,Size,Endless quantity,Color,Shape,Weight,1,Infinity (∞): concept of unlimited size
mat-l1-0444,Math,1,"In Math, Infinity (∞) refers to what?",Process A,Concept of unlimited size,Process B,Process C,Process D,1,Infinity (∞): concept of unlimited size
mat-l1-0445,Math,1,What best defines Infinity (∞)?,Definition A,Endless quantity,Definition B,Definition C,Definition D,1,Infinity (∞): concept of unlimited size
mat-l1-0446,Math,1,The primary function of Infinity (∞) is what?,Function A,Concept of unlimited size,Function B,Function C,Function D,1,Infinity (∞): concept of unlimited size
mat-l1-0447,Math,1,Infinity (∞) can be classified as what?,Type A,Endless quantity,Type B,Type C,Type D,1,Infinity (∞): concept of unlimited size
mat-l1-0448,Math,1,Which statement about Infinity (∞) is correct?,Statement A,Concept of unlimited size,Statement B,Statement C,Statement D,1,Infinity (∞): concept of unlimited size
mat-l1-0449,Math,1,What is the role of Infinity (∞)?,Role A,Endless quantity,Role B,Role C,Role D,1,Infinity (∞): concept of unlimited size
mat-l1-0450,Math,1,Infinity (∞) is important because it does what?,Reason A,Concept of unlimited size,Reason B,Reason C,Reason D,1,Infinity (∞): concept of unlimited size
mat-l1-0451,Math,1,What is Prime number?,A theory,Indivisible integer,A law,A hypothesis,A principle,1,Prime number: number divisible only by 1 and itself
mat-l1-0452,Math,1,How is Prime number best described?,As theory,Number divisible only by 1 and itself,As law,As rule,As axiom,1,Prime number: number divisible only by 1 and itself
mat-l1-0453,Math,1,Prime number is characterized by what?,Size,Indivisible integer,Color,Shape,Weight,1,Prime number: number divisible only by 1 and itself
mat-l1-0454,Math,1,"In Math, Prime number refers to what?",Process A,Number divisible only by 1 and itself,Process B,Process C,Process D,1,Prime number: number divisible only by 1 and itself
mat-l1-0455,Math,1,What best defines Prime number?,Definition A,Indivisible integer,Definition B,Definition C,Definition D,1,Prime number: number divisible only by 1 and itself
mat-l1-0456,Math,1,The primary function of Prime number is what?,Function A,Number divisible only by 1 and itself,Function B,Function C,Function D,1,Prime number: number divisible only by 1 and itself
mat-l1-0457,Math,1,Prime number can be classified as what?,Type A,Indivisible integer,Type B,Type C,Type D,1,Prime number: number divisible only by 1 and itself
mat-l1-0458,Math,1,Which statement about Prime number is correct?,Statement A,Number divisible only by 1 and itself,Statement B,Statement C,Statement D,1,Prime number: number divisible only by 1 and itself
mat-l1-0459,Math,1,What is the role of Prime number?,Role A,Indivisible integer,Role B,Role C,Role D,1,Prime number: number divisible only by 1 and itself
mat-l1-0460,Math,1,Prime number is important because it does what?,Reason A,Number divisible only by 1 and itself,Reason B,Reason C,Reason D,1,Prime number: number divisible only by 1 and itself
mat-l1-0461,Math,1,What is Composite number?,A theory,Divisible integer,A law,A hypothesis,A principle,1,Composite number: number with more than two factors
mat-l1-0462,Math,1,How is Composite number best described?,As theory,Number with more than two factors,As law,As rule,As axiom,1,Composite number: number with more than two factors
mat-l1-0463,Math,1,Composite number is characterized by what?,Size,Divisible integer,Color,Shape,Weight,1,Composite number: number with more than two factors
mat-l1-0464,Math,1,"In Math, Composite number refers to what?",Process A,Number with more than two factors,Process B,Process C,Process D,1,Composite number: number with more than two factors
mat-l1-0465,Math,1,What best defines Composite number?,Definition A,Divisible integer,Definition B,Definition C,Definition D,1,Composite number: number with more than two factors
mat-l1-0466,Math,1,The primary function of Composite number is what?,Function A,Number with more than two factors,Function B,Function C,Function D,1,Composite number: number with more than two factors
mat-l1-0467,Math,1,Composite number can be classified as what?,Type A,Divisible integer,Type B,Type C,Type D,1,Composite number: number with more than two factors
mat-l1-0468,Math,1,Which statement about Composite number is correct?,Statement A,Number with more than two factors,Statement B,Statement C,Statement D,1,Composite number: number with more than two factors
mat-l1-0469,Math,1,What is the role of Composite number?,Role A,Divisible integer,Role B,Role C,Role D,1,Composite number: number with more than two factors
mat-l1-0470,Math,1,Composite number is important because it does what?,Reason A,Number with more than two factors,Reason B,Reason C,Reason D,1,Composite number: number with more than two factors
mat-l1-0471,Math,1,What is Even number?,A theory,Divisible by 2,A law,A hypothesis,A principle,1,"Even number: integer ending in 0, 2, 4, 6, or 8"
mat-l1-0472,Math,1,How is Even number best described?,As theory,"Integer ending in 0, 2, 4, 6, or 8",As law,As rule,As axiom,1,"Even number: integer ending in 0, 2, 4, 6, or 8"
mat-l1-0473,Math,1,Even number is characterized by what?,Size,Divisible by 2,Color,Shape,Weight,1,"Even number: integer ending in 0, 2, 4, 6, or 8"
